code,feature_start_index,target_start_index,target_end_index
stock_600276.csv,543,663,723
stock_600276.csv,564,684,744
stock_600276.csv,585,705,765
stock_600276.csv,606,726,786
stock_600276.csv,627,747,807
stock_600276.csv,648,768,828
stock_600276.csv,669,789,849
stock_600276.csv,690,810,870
stock_600276.csv,711,831,891
stock_600276.csv,732,852,912
stock_600276.csv,753,873,933
stock_600276.csv,774,894,954
stock_600276.csv,795,915,975
stock_600276.csv,816,936,996
stock_600276.csv,837,957,1017
stock_600276.csv,858,978,1038
stock_600276.csv,879,999,1059
stock_600276.csv,900,1020,1080
stock_600276.csv,921,1041,1101
stock_600276.csv,942,1062,1122
stock_600276.csv,963,1083,1143
stock_600276.csv,984,1104,1164
stock_600276.csv,1005,1125,1185
stock_600276.csv,1026,1146,1206
stock_600276.csv,1047,1167,1227
stock_600276.csv,1068,1188,1248
stock_601696.csv,60,180,240
stock_601696.csv,81,201,261
stock_601696.csv,102,222,282
stock_601696.csv,123,243,303
stock_601696.csv,144,264,324
stock_601696.csv,165,285,345
stock_601696.csv,186,306,366
stock_601696.csv,207,327,387
stock_601398.csv,60,180,240
stock_601398.csv,81,201,261
stock_601398.csv,102,222,282
stock_601398.csv,123,243,303
stock_601398.csv,144,264,324
stock_601398.csv,165,285,345
stock_601398.csv,186,306,366
stock_601398.csv,207,327,387
stock_601398.csv,228,348,408
stock_601398.csv,249,369,429
stock_601398.csv,270,390,450
stock_601398.csv,291,411,471
stock_601398.csv,312,432,492
stock_601398.csv,333,453,513
stock_601398.csv,354,474,534
stock_601398.csv,375,495,555
stock_601398.csv,396,516,576
stock_601398.csv,417,537,597
stock_601398.csv,438,558,618
stock_601398.csv,459,579,639
stock_601398.csv,480,600,660
stock_601398.csv,501,621,681
stock_601398.csv,522,642,702
stock_601398.csv,543,663,723
stock_601398.csv,564,684,744
stock_601398.csv,585,705,765
stock_601398.csv,606,726,786
stock_601398.csv,627,747,807
stock_601398.csv,648,768,828
stock_601398.csv,669,789,849
stock_601398.csv,690,810,870
stock_601398.csv,711,831,891
stock_601398.csv,732,852,912
stock_601398.csv,753,873,933
stock_601398.csv,774,894,954
stock_601398.csv,795,915,975
stock_601398.csv,816,936,996
stock_601398.csv,837,957,1017
stock_601398.csv,858,978,1038
stock_601398.csv,879,999,1059
stock_601398.csv,900,1020,1080
stock_601398.csv,921,1041,1101
stock_601398.csv,942,1062,1122
stock_601398.csv,963,1083,1143
stock_601398.csv,984,1104,1164
stock_601398.csv,1005,1125,1185
stock_601398.csv,1026,1146,1206
stock_601398.csv,1047,1167,1227
stock_601398.csv,1068,1188,1248
stock_002142.csv,60,180,240
stock_002142.csv,81,201,261
stock_002142.csv,102,222,282
stock_002142.csv,123,243,303
stock_002142.csv,144,264,324
stock_002142.csv,165,285,345
stock_002142.csv,186,306,366
stock_002142.csv,207,327,387
stock_002142.csv,228,348,408
stock_002142.csv,249,369,429
stock_002142.csv,270,390,450
stock_002142.csv,291,411,471
stock_002142.csv,312,432,492
stock_002142.csv,333,453,513
stock_002142.csv,354,474,534
stock_002142.csv,375,495,555
stock_002142.csv,396,516,576
stock_002142.csv,417,537,597
stock_002142.csv,438,558,618
stock_002142.csv,459,579,639
stock_002142.csv,480,600,660
stock_002142.csv,501,621,681
stock_002142.csv,522,642,702
stock_002142.csv,543,663,723
stock_002142.csv,564,684,744
stock_002142.csv,585,705,765
stock_002142.csv,606,726,786
stock_002142.csv,627,747,807
stock_002142.csv,648,768,828
stock_002142.csv,669,789,849
stock_002142.csv,690,810,870
stock_002142.csv,711,831,891
stock_002142.csv,732,852,912
stock_002142.csv,753,873,933
stock_002142.csv,774,894,954
stock_002142.csv,795,915,975
stock_002142.csv,816,936,996
stock_002142.csv,837,957,1017
stock_002142.csv,858,978,1038
stock_002142.csv,879,999,1059
stock_002142.csv,900,1020,1080
stock_002142.csv,921,1041,1101
stock_002142.csv,942,1062,1122
stock_002142.csv,963,1083,1143
stock_002142.csv,984,1104,1164
stock_002142.csv,1005,1125,1185
stock_002142.csv,1026,1146,1206
stock_002142.csv,1047,1167,1227
stock_002142.csv,1068,1188,1248
stock_601788.csv,60,180,240
stock_601788.csv,81,201,261
stock_601788.csv,102,222,282
stock_601788.csv,123,243,303
stock_601788.csv,144,264,324
stock_601788.csv,165,285,345
stock_601788.csv,186,306,366
stock_601788.csv,207,327,387
stock_601788.csv,228,348,408
stock_601788.csv,249,369,429
stock_601788.csv,270,390,450
stock_601788.csv,291,411,471
stock_601788.csv,312,432,492
stock_601788.csv,333,453,513
stock_601788.csv,354,474,534
stock_601788.csv,375,495,555
stock_601788.csv,396,516,576
stock_601788.csv,417,537,597
stock_601788.csv,438,558,618
stock_601788.csv,459,579,639
stock_601788.csv,480,600,660
stock_601788.csv,501,621,681
stock_601788.csv,522,642,702
stock_601788.csv,543,663,723
stock_601788.csv,564,684,744
stock_601788.csv,585,705,765
stock_601788.csv,606,726,786
stock_601788.csv,627,747,807
stock_601788.csv,648,768,828
stock_601788.csv,669,789,849
stock_601788.csv,690,810,870
stock_601788.csv,711,831,891
stock_601788.csv,732,852,912
stock_601788.csv,753,873,933
stock_601788.csv,774,894,954
stock_601788.csv,795,915,975
stock_601788.csv,816,936,996
stock_601788.csv,837,957,1017
stock_601788.csv,858,978,1038
stock_601788.csv,879,999,1059
stock_601788.csv,900,1020,1080
stock_601788.csv,921,1041,1101
stock_601788.csv,942,1062,1122
stock_601788.csv,963,1083,1143
stock_601788.csv,984,1104,1164
stock_601788.csv,1005,1125,1185
stock_601788.csv,1026,1146,1206
stock_601788.csv,1047,1167,1227
stock_601788.csv,1068,1188,1248
stock_601766.csv,60,180,240
stock_601766.csv,81,201,261
stock_601766.csv,102,222,282
stock_601766.csv,123,243,303
stock_601766.csv,144,264,324
stock_601766.csv,165,285,345
stock_601766.csv,186,306,366
stock_601766.csv,207,327,387
stock_601766.csv,228,348,408
stock_601766.csv,249,369,429
stock_601766.csv,270,390,450
stock_601766.csv,291,411,471
stock_601766.csv,312,432,492
stock_601766.csv,333,453,513
stock_601766.csv,354,474,534
stock_601766.csv,375,495,555
stock_601766.csv,396,516,576
stock_601766.csv,417,537,597
stock_601766.csv,438,558,618
stock_601766.csv,459,579,639
stock_601766.csv,480,600,660
stock_601766.csv,501,621,681
stock_601766.csv,522,642,702
stock_601766.csv,543,663,723
stock_601766.csv,564,684,744
stock_601766.csv,585,705,765
stock_601766.csv,606,726,786
stock_601766.csv,627,747,807
stock_601766.csv,648,768,828
stock_601766.csv,669,789,849
stock_601766.csv,690,810,870
stock_601766.csv,711,831,891
stock_601766.csv,732,852,912
stock_601766.csv,753,873,933
stock_601766.csv,774,894,954
stock_601766.csv,795,915,975
stock_601766.csv,816,936,996
stock_601766.csv,837,957,1017
stock_601766.csv,858,978,1038
stock_601766.csv,879,999,1059
stock_601766.csv,900,1020,1080
stock_601766.csv,921,1041,1101
stock_601766.csv,942,1062,1122
stock_601766.csv,963,1083,1143
stock_601766.csv,984,1104,1164
stock_601766.csv,1005,1125,1185
stock_601766.csv,1026,1146,1206
stock_601766.csv,1047,1167,1227
stock_603806.csv,60,180,240
stock_603806.csv,81,201,261
stock_603806.csv,102,222,282
stock_603806.csv,123,243,303
stock_603806.csv,144,264,324
stock_603806.csv,165,285,345
stock_603806.csv,186,306,366
stock_603806.csv,207,327,387
stock_603806.csv,228,348,408
stock_603806.csv,249,369,429
stock_603806.csv,270,390,450
stock_603806.csv,291,411,471
stock_603806.csv,312,432,492
stock_603806.csv,333,453,513
stock_603806.csv,354,474,534
stock_603806.csv,375,495,555
stock_603806.csv,396,516,576
stock_603806.csv,417,537,597
stock_603806.csv,438,558,618
stock_603806.csv,459,579,639
stock_603806.csv,480,600,660
stock_603806.csv,501,621,681
stock_603806.csv,522,642,702
stock_603806.csv,543,663,723
stock_603806.csv,564,684,744
stock_603806.csv,585,705,765
stock_603806.csv,606,726,786
stock_603806.csv,627,747,807
stock_603806.csv,648,768,828
stock_603806.csv,669,789,849
stock_603806.csv,690,810,870
stock_603806.csv,711,831,891
stock_603806.csv,732,852,912
stock_603806.csv,753,873,933
stock_603806.csv,774,894,954
stock_603806.csv,795,915,975
stock_603806.csv,816,936,996
stock_603806.csv,837,957,1017
stock_603806.csv,858,978,1038
stock_603806.csv,879,999,1059
stock_603806.csv,900,1020,1080
stock_603806.csv,921,1041,1101
stock_603806.csv,942,1062,1122
stock_603806.csv,963,1083,1143
stock_603806.csv,984,1104,1164
stock_603806.csv,1005,1125,1185
stock_603806.csv,1026,1146,1206
stock_603806.csv,1047,1167,1227
stock_603806.csv,1068,1188,1248
stock_603288.csv,60,180,240
stock_603288.csv,81,201,261
stock_603288.csv,102,222,282
stock_603288.csv,123,243,303
stock_603288.csv,144,264,324
stock_603288.csv,165,285,345
stock_603288.csv,186,306,366
stock_603288.csv,207,327,387
stock_603288.csv,228,348,408
stock_603288.csv,249,369,429
stock_603288.csv,270,390,450
stock_603288.csv,291,411,471
stock_603288.csv,312,432,492
stock_603288.csv,333,453,513
stock_603288.csv,354,474,534
stock_603288.csv,375,495,555
stock_603288.csv,396,516,576
stock_603288.csv,417,537,597
stock_603288.csv,438,558,618
stock_603288.csv,459,579,639
stock_603288.csv,480,600,660
stock_603288.csv,501,621,681
stock_603288.csv,522,642,702
stock_603288.csv,543,663,723
stock_603288.csv,564,684,744
stock_603288.csv,585,705,765
stock_603288.csv,606,726,786
stock_603288.csv,627,747,807
stock_603288.csv,648,768,828
stock_603288.csv,669,789,849
stock_603288.csv,690,810,870
stock_603288.csv,711,831,891
stock_603288.csv,732,852,912
stock_603288.csv,753,873,933
stock_603288.csv,774,894,954
stock_603288.csv,795,915,975
stock_603288.csv,816,936,996
stock_603288.csv,837,957,1017
stock_603288.csv,858,978,1038
stock_603288.csv,879,999,1059
stock_603288.csv,900,1020,1080
stock_603288.csv,921,1041,1101
stock_603288.csv,942,1062,1122
stock_603288.csv,963,1083,1143
stock_603288.csv,984,1104,1164
stock_603288.csv,1005,1125,1185
stock_603288.csv,1026,1146,1206
stock_603288.csv,1047,1167,1227
stock_603288.csv,1068,1188,1248
stock_300677.csv,60,180,240
stock_300677.csv,81,201,261
stock_300677.csv,102,222,282
stock_300677.csv,123,243,303
stock_300677.csv,144,264,324
stock_300677.csv,165,285,345
stock_300677.csv,186,306,366
stock_300677.csv,207,327,387
stock_300677.csv,228,348,408
stock_300677.csv,249,369,429
stock_300677.csv,270,390,450
stock_300677.csv,291,411,471
stock_300677.csv,312,432,492
stock_300677.csv,333,453,513
stock_300677.csv,354,474,534
stock_300677.csv,375,495,555
stock_300677.csv,396,516,576
stock_300677.csv,417,537,597
stock_300677.csv,438,558,618
stock_300677.csv,459,579,639
stock_300677.csv,480,600,660
stock_300677.csv,501,621,681
stock_300677.csv,522,642,702
stock_300677.csv,543,663,723
stock_300677.csv,564,684,744
stock_300677.csv,585,705,765
stock_300677.csv,606,726,786
stock_300677.csv,627,747,807
stock_300677.csv,648,768,828
stock_002050.csv,60,180,240
stock_002050.csv,81,201,261
stock_002050.csv,102,222,282
stock_002050.csv,123,243,303
stock_002050.csv,144,264,324
stock_002050.csv,165,285,345
stock_002050.csv,186,306,366
stock_002050.csv,207,327,387
stock_002050.csv,228,348,408
stock_002050.csv,249,369,429
stock_002050.csv,270,390,450
stock_002050.csv,291,411,471
stock_002050.csv,312,432,492
stock_002050.csv,333,453,513
stock_002050.csv,354,474,534
stock_002050.csv,375,495,555
stock_002050.csv,396,516,576
stock_002050.csv,417,537,597
stock_002050.csv,438,558,618
stock_002050.csv,459,579,639
stock_002050.csv,480,600,660
stock_002050.csv,501,621,681
stock_002050.csv,522,642,702
stock_002050.csv,543,663,723
stock_002050.csv,564,684,744
stock_002050.csv,585,705,765
stock_002050.csv,606,726,786
stock_002050.csv,627,747,807
stock_002050.csv,648,768,828
stock_002050.csv,669,789,849
stock_002050.csv,690,810,870
stock_002050.csv,711,831,891
stock_002050.csv,732,852,912
stock_002050.csv,753,873,933
stock_002050.csv,774,894,954
stock_002050.csv,795,915,975
stock_002050.csv,816,936,996
stock_002050.csv,837,957,1017
stock_002050.csv,858,978,1038
stock_002050.csv,879,999,1059
stock_002050.csv,900,1020,1080
stock_002050.csv,921,1041,1101
stock_002050.csv,942,1062,1122
stock_002050.csv,963,1083,1143
stock_002050.csv,984,1104,1164
stock_002050.csv,1005,1125,1185
stock_002050.csv,1026,1146,1206
stock_000002.csv,60,180,240
stock_000002.csv,81,201,261
stock_000002.csv,102,222,282
stock_000002.csv,123,243,303
stock_000002.csv,144,264,324
stock_000002.csv,165,285,345
stock_000002.csv,186,306,366
stock_000002.csv,207,327,387
stock_000002.csv,228,348,408
stock_000002.csv,249,369,429
stock_000002.csv,270,390,450
stock_000002.csv,291,411,471
stock_000002.csv,312,432,492
stock_000002.csv,333,453,513
stock_000002.csv,354,474,534
stock_000002.csv,375,495,555
stock_000002.csv,396,516,576
stock_000002.csv,417,537,597
stock_000002.csv,438,558,618
stock_000002.csv,459,579,639
stock_000002.csv,480,600,660
stock_000002.csv,501,621,681
stock_000002.csv,522,642,702
stock_000002.csv,543,663,723
stock_000002.csv,564,684,744
stock_000002.csv,585,705,765
stock_000002.csv,606,726,786
stock_000002.csv,627,747,807
stock_000002.csv,648,768,828
stock_000002.csv,669,789,849
stock_000002.csv,690,810,870
stock_000002.csv,711,831,891
stock_000002.csv,732,852,912
stock_000002.csv,753,873,933
stock_000002.csv,774,894,954
stock_000002.csv,795,915,975
stock_000002.csv,816,936,996
stock_000002.csv,837,957,1017
stock_000002.csv,858,978,1038
stock_000002.csv,879,999,1059
stock_000002.csv,900,1020,1080
stock_000002.csv,921,1041,1101
stock_000002.csv,942,1062,1122
stock_000002.csv,963,1083,1143
stock_000002.csv,984,1104,1164
stock_002064.csv,60,180,240
stock_002064.csv,81,201,261
stock_002064.csv,102,222,282
stock_002064.csv,123,243,303
stock_002064.csv,144,264,324
stock_002064.csv,165,285,345
stock_002064.csv,186,306,366
stock_002064.csv,207,327,387
stock_002064.csv,228,348,408
stock_002064.csv,249,369,429
stock_002064.csv,270,390,450
stock_002064.csv,291,411,471
stock_002064.csv,312,432,492
stock_002064.csv,333,453,513
stock_002064.csv,354,474,534
stock_002064.csv,375,495,555
stock_002064.csv,396,516,576
stock_002064.csv,417,537,597
stock_002064.csv,438,558,618
stock_002064.csv,459,579,639
stock_002064.csv,480,600,660
stock_002064.csv,501,621,681
stock_002064.csv,522,642,702
stock_002064.csv,543,663,723
stock_002064.csv,564,684,744
stock_002064.csv,585,705,765
stock_002064.csv,606,726,786
stock_002064.csv,627,747,807
stock_002064.csv,648,768,828
stock_002064.csv,669,789,849
stock_002064.csv,690,810,870
stock_002064.csv,711,831,891
stock_002064.csv,732,852,912
stock_002064.csv,753,873,933
stock_002064.csv,774,894,954
stock_002064.csv,795,915,975
stock_002064.csv,816,936,996
stock_002064.csv,837,957,1017
stock_002064.csv,858,978,1038
stock_002064.csv,879,999,1059
stock_002064.csv,900,1020,1080
stock_002064.csv,921,1041,1101
stock_002064.csv,942,1062,1122
stock_002064.csv,963,1083,1143
stock_002064.csv,984,1104,1164
stock_002064.csv,1005,1125,1185
stock_002064.csv,1026,1146,1206
stock_002064.csv,1047,1167,1227
stock_002064.csv,1068,1188,1248
stock_601288.csv,60,180,240
stock_601288.csv,81,201,261
stock_601288.csv,102,222,282
stock_601288.csv,123,243,303
stock_601288.csv,144,264,324
stock_601288.csv,165,285,345
stock_601288.csv,186,306,366
stock_601288.csv,207,327,387
stock_601288.csv,228,348,408
stock_601288.csv,249,369,429
stock_601288.csv,270,390,450
stock_601288.csv,291,411,471
stock_601288.csv,312,432,492
stock_601288.csv,333,453,513
stock_601288.csv,354,474,534
stock_601288.csv,375,495,555
stock_601288.csv,396,516,576
stock_601288.csv,417,537,597
stock_601288.csv,438,558,618
stock_601288.csv,459,579,639
stock_601288.csv,480,600,660
stock_601288.csv,501,621,681
stock_601288.csv,522,642,702
stock_601288.csv,543,663,723
stock_601288.csv,564,684,744
stock_601288.csv,585,705,765
stock_601288.csv,606,726,786
stock_601288.csv,627,747,807
stock_601288.csv,648,768,828
stock_601288.csv,669,789,849
stock_601288.csv,690,810,870
stock_601288.csv,711,831,891
stock_601288.csv,732,852,912
stock_601288.csv,753,873,933
stock_601288.csv,774,894,954
stock_601288.csv,795,915,975
stock_601288.csv,816,936,996
stock_601288.csv,837,957,1017
stock_601288.csv,858,978,1038
stock_601288.csv,879,999,1059
stock_601288.csv,900,1020,1080
stock_601288.csv,921,1041,1101
stock_601288.csv,942,1062,1122
stock_601288.csv,963,1083,1143
stock_601288.csv,984,1104,1164
stock_601288.csv,1005,1125,1185
stock_601288.csv,1026,1146,1206
stock_601288.csv,1047,1167,1227
stock_601288.csv,1068,1188,1248
stock_600900.csv,60,180,240
stock_600900.csv,81,201,261
stock_600900.csv,102,222,282
stock_600900.csv,123,243,303
stock_600900.csv,144,264,324
stock_600900.csv,165,285,345
stock_600900.csv,186,306,366
stock_600900.csv,207,327,387
stock_600900.csv,228,348,408
stock_600900.csv,249,369,429
stock_600900.csv,270,390,450
stock_600900.csv,291,411,471
stock_600900.csv,312,432,492
stock_600900.csv,333,453,513
stock_600900.csv,354,474,534
stock_600900.csv,375,495,555
stock_600900.csv,396,516,576
stock_600900.csv,417,537,597
stock_600900.csv,438,558,618
stock_600900.csv,459,579,639
stock_600900.csv,480,600,660
stock_600900.csv,501,621,681
stock_600900.csv,522,642,702
stock_600900.csv,543,663,723
stock_600900.csv,564,684,744
stock_600900.csv,585,705,765
stock_600900.csv,606,726,786
stock_600900.csv,627,747,807
stock_600900.csv,648,768,828
stock_600900.csv,669,789,849
stock_600900.csv,690,810,870
stock_600900.csv,711,831,891
stock_600900.csv,732,852,912
stock_600900.csv,753,873,933
stock_600900.csv,774,894,954
stock_600900.csv,795,915,975
stock_600900.csv,816,936,996
stock_600900.csv,837,957,1017
stock_600900.csv,858,978,1038
stock_600900.csv,879,999,1059
stock_600900.csv,900,1020,1080
stock_600900.csv,921,1041,1101
stock_600900.csv,942,1062,1122
stock_600900.csv,963,1083,1143
stock_600900.csv,984,1104,1164
stock_600900.csv,1005,1125,1185
stock_002475.csv,60,180,240
stock_002475.csv,81,201,261
stock_002475.csv,102,222,282
stock_002475.csv,123,243,303
stock_002475.csv,144,264,324
stock_002475.csv,165,285,345
stock_002475.csv,186,306,366
stock_002475.csv,207,327,387
stock_002475.csv,228,348,408
stock_002475.csv,249,369,429
stock_002475.csv,270,390,450
stock_002475.csv,291,411,471
stock_002475.csv,312,432,492
stock_002475.csv,333,453,513
stock_002475.csv,354,474,534
stock_002475.csv,375,495,555
stock_002475.csv,396,516,576
stock_002475.csv,417,537,597
stock_002475.csv,438,558,618
stock_002475.csv,459,579,639
stock_002475.csv,480,600,660
stock_002475.csv,501,621,681
stock_002475.csv,522,642,702
stock_002475.csv,543,663,723
stock_002475.csv,564,684,744
stock_002475.csv,585,705,765
stock_002475.csv,606,726,786
stock_002475.csv,627,747,807
stock_002475.csv,648,768,828
stock_002475.csv,669,789,849
stock_002475.csv,690,810,870
stock_002475.csv,711,831,891
